figure,figure_title,source_file,year,age_name,age_no,cause_name,cluster_4,val,val_std,age,measure,location_name,exp_loss,type,income_group,growth_transitions,location,diseases,scenario,both,disability,mortality,start_year,no_births,eradication,W,Wnewborn,W_start,Wnewborn_start,erad,W_lag,Wnewborn_lag,erad_lag,erad_diff,dW_dd,dWnewborn_dd,d2W_dd2,d2Wnewborn_dd2,W_elast_1,Wnewborn_elast_1,W_elast_2,Wnewborn_elast_2,W_sum,Wnewborn_sum,dW_dd_sum,dWnewborn_dd_sum,d2W_dd2_sum,W_elast_1_sum,W_elast_2_sum,W_relative,W_sum_relative,complementarity_label
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2042,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,178.24818857767104,87.1000140738411,89.87829198686504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2043,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,183.84090958270073,87.58849005637836,94.91607288053513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2044,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,189.51460714210035,88.05651949413586,100.0532410236454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2045,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,195.28348213481044,88.50615431157303,105.30171005890179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2046,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,201.15401561912822,88.93671497189521,110.66857594429015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2047,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,207.1295289195423,89.34955351427936,116.15578240698242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2048,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,213.19202303001214,89.74443993663787,121.7460561468296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2049,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,219.36127525444698,90.1181860205059,127.46192993549347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2050,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,225.63981270638084,90.47159062726784,133.3051606907501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2051,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,232.02651889618588,90.80551569283294,139.27388835586166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2052,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,238.51712149653721,91.12104991256237,145.36289513574314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2053,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,245.0900769744663,91.4199179770155,151.54967626355838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2054,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,251.75095084897424,91.69862642044544,157.84295934083175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2055,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,258.4921062553024,91.95779354513455,164.23472013887502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2056,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,265.3068899776926,92.20073419978618,170.7152264507189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2057,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,272.18514645647525,92.42859055104827,177.27342777674102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2058,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,279.1000141716051,92.64259580362415,183.88193994896602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2059,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,286.05396956151867,92.84068862344742,190.54507691482257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2060,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,293.0406796033344,93.02406823468208,197.25548608314134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2061,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,300.05302442937375,93.19312989797115,204.00580581177996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2062,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,307.08246235011006,93.34762747621441,210.7878987688465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2063,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,314.1089218320055,93.49002068750572,217.57948612860966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2064,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,321.139117416729,93.619102374609,224.3883767054529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2065,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,328.170961914031,93.73568996376991,231.21168692471312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2066,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,335.2033421483078,93.83937019572735,238.04871206246185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2067,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,342.23548599493887,93.93013345698452,244.89867115245534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2068,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,349.2500865684662,94.00847645784474,251.744057557827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2069,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,356.261086414917,94.07260289788246,258.60020077054975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2070,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,363.2706091068783,94.12329835348511,265.4683171213703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2071,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,370.2838312414684,94.16106426157856,272.35296198255253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2072,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,377.30348107828615,94.18582126014805,279.2568333376331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2073,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,384.30900386314966,94.19731367869949,286.15979818166636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2074,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,391.3187751518078,94.19487864772988,293.08062494573306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2075,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,398.33561308296015,94.17918786674309,300.0213791341934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2076,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,405.36299302791787,94.15008877179336,306.9856390580721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2077,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,412.4025125416126,94.10824082988357,313.9742982657919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2078,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,419.4320740118933,94.05400184445286,320.9649536507902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2079,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,426.4661003776741,93.98640421774483,327.97309423183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2080,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,433.5067131381407,93.90701138235188,334.99925723893546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2081,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,440.5543581617832,93.8158237768879,342.0439238321819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2082,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,447.6028259385176,93.71163574977398,349.10226029848957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2083,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,454.6301018926077,93.59843204240131,356.14900919798373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2084,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,461.6440591040802,93.47194357382011,363.1957514926014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2085,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,468.64636611161137,93.33520214856816,370.24112557635306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2086,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,475.6312931684666,93.18771208545685,377.28004760475733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2087,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,482.5911519920616,93.02932983005523,384.30512814863397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2088,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,489.49176737132933,92.86089137022782,391.2815215017576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2089,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,496.3492987832861,92.6828851745472,398.2249546355534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2090,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,503.1613415052223,92.49547383739281,405.13297069899085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2091,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,509.9209723326073,92.29845696445942,411.99897559940337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2092,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,516.622105838605,92.09237366236209,418.8164038437605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2093,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,523.2328530665321,91.87724672817039,425.55337411176583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2094,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,529.764490470436,91.65345385065746,432.22100944582746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2095,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,536.2193701714659,91.42122063704396,438.82144887325285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2096,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,542.5936180170116,91.18066882575226,445.35073856845094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2097,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,548.8857569408798,90.93285652526379,451.8063030695934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2098,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,555.0727531915064,90.67781981122017,458.16502002515125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2099,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,561.161724316183,90.4157794435196,464.4339865653696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2100,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,567.1581426617489,90.14682953123189,470.61855571910763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2101,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,573.0621273011017,89.87105858826733,476.71872135744474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2102,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,578.8990590262823,89.59421835405064,482.75354322640516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2103,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,584.656715107256,89.31539420985794,488.71144778027724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2104,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,590.3389042360086,89.03513325554084,494.59607585883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2105,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,595.9538703237896,88.75247727769184,500.41659599419785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2106,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,601.5060654720363,88.46766458351898,506.17713926286126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2107,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,606.9968561235638,88.18026667612075,511.87949119676495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 4,Figure 4: Global Health Gains from Reducing Disease Prevalence,f4_reducing_prevalence_projection.csv,2108,,,,,,,,,,,,,FALSE,Global,Infant,50% reduction,612.418100471303,87.88982846967411,517.5157983935031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
